benchmark,onnx_file,vnnlib_file,ground_truth,n_sat,n_unsat,n_timeout,n_unknown,n_error,dissenting_tools,source_tools
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Dontovo.A_label-9_eps-1_idx-48.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Fakerean_label-10_eps-3_idx-54.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Instantaccess_label-11_eps-2_idx-55.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Instantaccess_label-11_eps-2_idx-57.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AA1_label-12_eps-3_idx-60.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AA1_label-12_eps-3_idx-64.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AA2_label-13_eps-1_idx-66.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AA2_label-13_eps-2_idx-68.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AA3_label-14_eps-1_idx-71.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AA3_label-14_eps-3_idx-71.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AT_label-15_eps-1_idx-79.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Lolyda.AT_label-15_eps-2_idx-76.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Malex.gen!J_label-16_eps-1_idx-84.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Malex.gen!J_label-16_eps-3_idx-82.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Obfuscator.AD_label-17_eps-1_idx-89.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Obfuscator.AD_label-17_eps-2_idx-87.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-92.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-93.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-94.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Skintrim.N_label-19_eps-1_idx-96.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Skintrim.N_label-19_eps-3_idx-96.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-2_idx-104.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-100.vnnlib,sat,7,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-VB.AT_label-22_eps-2_idx-112.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-VB.AT_label-22_eps-3_idx-111.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-VB.AT_label-22_eps-3_idx-112.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Wintrim.BX_label-23_eps-2_idx-117.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Wintrim.BX_label-23_eps-3_idx-119.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Yuner.A_label-24_eps-3_idx-120.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,test_nano.onnx,test_nano.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
metaroom_2023,4cnn_ry_117_19_no_custom_OP.onnx,spec_idx_3_eps_0.00000436.vnnlib,unsat,0,5,0,2,0,,"alpha_beta_crown,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_19_3_no_custom_OP.onnx,spec_idx_5_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_20_3_no_custom_OP.onnx,spec_idx_7_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_30_5_no_custom_OP.onnx,spec_idx_9_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_34_5_no_custom_OP.onnx,spec_idx_12_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_44_7_no_custom_OP.onnx,spec_idx_21_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_47_7_no_custom_OP.onnx,spec_idx_23_eps_0.00000436.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_ry_48_8_no_custom_OP.onnx,spec_idx_24_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_52_8_no_custom_OP.onnx,spec_idx_25_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_56_9_no_custom_OP.onnx,spec_idx_27_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_57_9_no_custom_OP.onnx,spec_idx_28_eps_0.00000436.vnnlib,unsat,0,4,0,3,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat"
metaroom_2023,4cnn_ry_58_9_no_custom_OP.onnx,spec_idx_29_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_61_10_no_custom_OP.onnx,spec_idx_31_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_65_10_no_custom_OP.onnx,spec_idx_33_eps_0.00000436.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_ry_68_11_no_custom_OP.onnx,spec_idx_34_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_6_1_no_custom_OP.onnx,spec_idx_35_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_70_11_no_custom_OP.onnx,spec_idx_36_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_71_11_no_custom_OP.onnx,spec_idx_37_eps_0.00000436.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_ry_79_13_no_custom_OP.onnx,spec_idx_38_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_ry_99_16_no_custom_OP.onnx,spec_idx_43_eps_0.00000436.vnnlib,sat,5,0,0,2,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
metaroom_2023,4cnn_tz_103_17_no_custom_OP.onnx,spec_idx_47_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_117_19_no_custom_OP.onnx,spec_idx_49_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_tz_19_3_no_custom_OP.onnx,spec_idx_51_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_1_0_no_custom_OP.onnx,spec_idx_52_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_20_3_no_custom_OP.onnx,spec_idx_53_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_31_5_no_custom_OP.onnx,spec_idx_57_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_33_5_no_custom_OP.onnx,spec_idx_58_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,4cnn_tz_34_5_no_custom_OP.onnx,spec_idx_59_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_37_6_no_custom_OP.onnx,spec_idx_61_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_39_6_no_custom_OP.onnx,spec_idx_63_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_41_6_no_custom_OP.onnx,spec_idx_66_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_44_7_no_custom_OP.onnx,spec_idx_68_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_47_7_no_custom_OP.onnx,spec_idx_69_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_4_0_no_custom_OP.onnx,spec_idx_71_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_65_10_no_custom_OP.onnx,spec_idx_79_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_70_11_no_custom_OP.onnx,spec_idx_82_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_82_13_no_custom_OP.onnx,spec_idx_87_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_8_1_no_custom_OP.onnx,spec_idx_88_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_94_15_no_custom_OP.onnx,spec_idx_90_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,4cnn_tz_99_16_no_custom_OP.onnx,spec_idx_91_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_114_19_no_custom_OP.onnx,spec_idx_100_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_117_19_no_custom_OP.onnx,spec_idx_101_eps_0.00000436.vnnlib,sat,6,0,0,0,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat,rover"
metaroom_2023,6cnn_ry_12_2_no_custom_OP.onnx,spec_idx_105_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_18_3_no_custom_OP.onnx,spec_idx_107_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_1_0_no_custom_OP.onnx,spec_idx_108_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_28_4_no_custom_OP.onnx,spec_idx_113_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_30_5_no_custom_OP.onnx,spec_idx_114_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_35_5_no_custom_OP.onnx,spec_idx_115_eps_0.00000436.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_ry_36_6_no_custom_OP.onnx,spec_idx_116_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_38_6_no_custom_OP.onnx,spec_idx_118_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_39_6_no_custom_OP.onnx,spec_idx_119_eps_0.00000436.vnnlib,unsat,0,1,3,2,1,,pyrat
metaroom_2023,6cnn_ry_48_8_no_custom_OP.onnx,spec_idx_123_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_49_8_no_custom_OP.onnx,spec_idx_124_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_4_0_no_custom_OP.onnx,spec_idx_125_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_52_8_no_custom_OP.onnx,spec_idx_126_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_53_8_no_custom_OP.onnx,spec_idx_127_eps_0.00000436.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_ry_54_9_no_custom_OP.onnx,spec_idx_128_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_57_9_no_custom_OP.onnx,spec_idx_129_eps_0.00000436.vnnlib,sat,3,1,1,1,1,pyrat,"alpha_beta_crown,cora,neuralsat,pyrat"
metaroom_2023,6cnn_ry_5_0_no_custom_OP.onnx,spec_idx_130_eps_0.00000436.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_ry_64_10_no_custom_OP.onnx,spec_idx_132_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_66_11_no_custom_OP.onnx,spec_idx_134_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_67_11_no_custom_OP.onnx,spec_idx_135_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_68_11_no_custom_OP.onnx,spec_idx_136_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_6_1_no_custom_OP.onnx,spec_idx_137_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_81_13_no_custom_OP.onnx,spec_idx_144_eps_0.00000436.vnnlib,sat,6,0,0,0,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat,rover"
metaroom_2023,6cnn_ry_91_15_no_custom_OP.onnx,spec_idx_146_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_92_15_no_custom_OP.onnx,spec_idx_147_eps_0.00000436.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_ry_93_15_no_custom_OP.onnx,spec_idx_148_eps_0.00000436.vnnlib,sat,3,1,1,1,1,pyrat,"alpha_beta_crown,cora,neuralsat,pyrat"
metaroom_2023,6cnn_ry_95_15_no_custom_OP.onnx,spec_idx_150_eps_0.00000436.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_0_0_no_custom_OP.onnx,spec_idx_152_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_103_17_no_custom_OP.onnx,spec_idx_154_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_104_17_no_custom_OP.onnx,spec_idx_155_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_10_1_no_custom_OP.onnx,spec_idx_158_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_113_18_no_custom_OP.onnx,spec_idx_159_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_114_19_no_custom_OP.onnx,spec_idx_160_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_118_19_no_custom_OP.onnx,spec_idx_162_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_18_3_no_custom_OP.onnx,spec_idx_166_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_21_3_no_custom_OP.onnx,spec_idx_170_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_22_3_no_custom_OP.onnx,spec_idx_171_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_23_3_no_custom_OP.onnx,spec_idx_172_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_28_4_no_custom_OP.onnx,spec_idx_173_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_35_5_no_custom_OP.onnx,spec_idx_176_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_37_6_no_custom_OP.onnx,spec_idx_178_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_38_6_no_custom_OP.onnx,spec_idx_179_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_3_0_no_custom_OP.onnx,spec_idx_181_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_49_8_no_custom_OP.onnx,spec_idx_185_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_4_0_no_custom_OP.onnx,spec_idx_186_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_52_8_no_custom_OP.onnx,spec_idx_187_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_54_9_no_custom_OP.onnx,spec_idx_189_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_62_10_no_custom_OP.onnx,spec_idx_193_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_65_10_no_custom_OP.onnx,spec_idx_196_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_66_11_no_custom_OP.onnx,spec_idx_197_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_67_11_no_custom_OP.onnx,spec_idx_198_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_6_1_no_custom_OP.onnx,spec_idx_200_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_75_12_no_custom_OP.onnx,spec_idx_203_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_78_13_no_custom_OP.onnx,spec_idx_204_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_79_13_no_custom_OP.onnx,spec_idx_205_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_91_15_no_custom_OP.onnx,spec_idx_207_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,6cnn_tz_93_15_no_custom_OP.onnx,spec_idx_208_eps_0.00001000.vnnlib,unsat,0,6,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat"
metaroom_2023,6cnn_tz_94_15_no_custom_OP.onnx,spec_idx_209_eps_0.00001000.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnv,pyrat"
metaroom_2023,test_nano.onnx,test_nano.vnnlib,unsat,0,5,0,1,1,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_0.onnx,cifar_biasfield_vnncomp2022_prop_0.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
